region,date,recent_cases
Jurong Island,2020-03-13,5
Jurong Island,2020-07-03,10
Jurong Island,2020-08-07,14
Jurong Island,2020-09-18,12
Kampong Bahru,2013-05-27,-1
Kampong Bahru,2013-06-11,-1
Kampong Bahru,2013-06-17,-3
Kampong Bahru,2013-06-24,-3
Kampong Bahru,2013-07-04,-7
Kampong Bahru,2013-07-08,-7
Kampong Bahru,2013-07-18,-3
Kampong Bahru,2013-08-21,-1
Kampong Bahru,2013-08-30,-1
Kampong Bahru,2013-09-06,-1
Kampong Bahru,2013-09-13,-2
Kampong Bahru,2013-10-30,-2
Kampong Bahru,2013-11-04,-4
Kampong Bahru,2013-11-11,-1
Kampong Bahru,2013-11-18,-2
Kampong Bahru,2013-12-02,2
Kampong Bahru,2013-12-31,2
Kampong Bahru,2014-01-06,1
Kampong Bahru,2014-01-10,2
Kampong Bahru,2014-01-17,3
Kampong Bahru,2014-02-04,5
Kampong Bahru,2014-02-14,3
Kampong Bahru,2014-05-12,1
Kampong Bahru,2014-06-03,2
Kampong Bahru,2014-07-01,2
Kampong Bahru,2014-07-14,2
Kampong Bahru,2014-08-01,1
Kampong Bahru,2014-08-05,2
Kampong Bahru,2014-08-15,2
Kampong Bahru,2014-09-22,2
Kampong Bahru,2014-10-03,2
Kampong Bahru,2014-10-07,1
Kampong Bahru,2014-11-24,1
Kampong Bahru,2014-12-26,2
Kampong Bahru,2014-12-30,2
Kampong Bahru,2015-01-12,2
Kampong Bahru,2015-01-19,1
Kampong Bahru,2015-01-26,2
Kampong Bahru,2015-02-09,1
Kampong Bahru,2015-03-16,1
Kampong Bahru,2015-03-20,1
Kampong Bahru,2015-04-10,2
Kampong Bahru,2015-04-13,2
Kampong Bahru,2015-07-03,3
Kampong Bahru,2015-08-06,3
Kampong Bahru,2015-08-11,2
Kampong Bahru,2015-08-14,2
Kampong Bahru,2015-08-17,2
Kampong Bahru,2015-08-21,2
Kampong Bahru,2015-08-25,1
Kampong Bahru,2015-10-02,2
Kampong Bahru,2015-10-05,2
Kampong Bahru,2015-10-09,1
Kampong Bahru,2015-11-09,2
Kampong Bahru,2015-12-21,1
Kampong Bahru,2016-01-04,2
Kampong Bahru,2016-01-11,1
Kampong Bahru,2016-01-26,8
Kampong Bahru,2016-02-01,5
Kampong Bahru,2016-02-10,4
Kampong Bahru,2016-02-23,2
Kampong Bahru,2016-03-07,1
Kampong Bahru,2016-03-14,5
Kampong Bahru,2016-03-22,2
Kampong Bahru,2016-03-29,2
Kampong Bahru,2016-04-04,2
Kampong Bahru,2016-04-18,1
Kampong Bahru,2016-04-25,2
Kampong Bahru,2016-05-24,2
Kampong Bahru,2016-07-04,2
Kampong Bahru,2016-07-26,2
Kampong Bahru,2016-08-23,2
Kampong Bahru,2016-08-29,2
Kampong Bahru,2016-09-05,2
Kampong Bahru,2016-09-13,1
Kampong Bahru,2016-09-19,1
Kampong Bahru,2016-09-26,2
Kampong Bahru,2016-11-07,1
Kampong Bahru,2017-01-16,1
Kampong Bahru,2017-02-13,1
Kampong Bahru,2017-07-03,2
Kampong Bahru,2017-07-31,2
Kampong Bahru,2018-04-16,2
Kampong Bahru,2018-04-23,1
Kampong Bahru,2018-06-04,4
Kampong Bahru,2018-06-11,4
Kampong Bahru,2018-06-18,4
Kampong Bahru,2018-06-25,2
Kampong Bahru,2018-07-09,2
Kampong Bahru,2018-07-16,2
Kampong Bahru,2018-07-23,1
Kampong Bahru,2018-08-06,2
Kampong Bahru,2018-08-13,5
Kampong Bahru,2018-08-20,1
Kampong Bahru,2018-10-08,2
Kampong Bahru,2018-10-15,1
Kampong Bahru,2018-11-19,2
Kampong Bahru,2018-11-26,1
Kampong Bahru,2019-01-29,8
Kampong Bahru,2019-06-03,1
Kampong Bahru,2019-06-26,2
Kampong Bahru,2019-07-02,4
Kampong Bahru,2019-07-08,2
Kampong Bahru,2019-07-16,8
Kampong Bahru,2019-07-26,3
Kampong Bahru,2019-08-08,4
Kampong Bahru,2019-08-16,2
Kampong Bahru,2019-08-23,4
Kampong Bahru,2019-08-30,5
Kampong Bahru,2019-09-06,6
Kampong Bahru,2019-09-27,1
Kampong Bahru,2019-10-04,1
Kampong Bahru,2019-11-08,4
Kampong Bahru,2019-11-15,2
Kampong Bahru,2019-11-29,4
Kampong Bahru,2019-12-06,4
Kampong Bahru,2019-12-13,2
Kampong Bahru,2019-12-20,2
Kampong Bahru,2020-01-03,2
Kampong Bahru,2020-01-10,3
Kampong Bahru,2020-01-17,3
Kampong Bahru,2020-01-24,1
Kampong Bahru,2020-02-07,4
Kampong Bahru,2020-02-21,7
Kampong Bahru,2020-02-28,7
Kampong Bahru,2020-03-13,8
Kampong Bahru,2020-03-27,3
Kampong Bahru,2020-04-03,2
Kampong Bahru,2020-04-09,2
Kampong Bahru,2020-04-17,1
Kampong Bahru,2020-04-24,2
Kampong Bahru,2020-05-08,2
Kampong Bahru,2020-05-15,2
Kampong Bahru,2020-05-22,3
Kampong Bahru,2020-05-29,2
Kampong Bahru,2020-06-05,7
Kampong Bahru,2020-07-03,23
Kampong Bahru,2020-08-07,59
Kampong Bahru,2020-09-18,34
Kampong Bahru,2020-11-06,9
Kranji Reservoir,2013-12-31,2
Kranji Reservoir,2014-01-06,3
Kranji Reservoir,2014-04-04,2
Kranji Reservoir,2014-08-05,1
Kranji Reservoir,2014-08-08,1
Kranji Reservoir,2014-10-17,2
Kranji Reservoir,2014-12-19,1
Kranji Reservoir,2014-12-22,1
Kranji Reservoir,2015-01-02,4
Kranji Reservoir,2015-01-07,2
Kranji Reservoir,2015-01-09,2
Kranji Reservoir,2015-01-12,1
Kranji Reservoir,2015-12-28,2
Kranji Reservoir,2016-02-01,3
Kranji Reservoir,2016-02-10,3
Kranji Reservoir,2016-03-01,1
Kranji Reservoir,2016-04-18,1
Kranji Reservoir,2017-02-13,3
Kranji Reservoir,2019-07-16,2
Kranji Reservoir,2019-07-26,2
Kranji Reservoir,2019-08-23,2
Kranji Reservoir,2019-08-30,2
Kranji Reservoir,2019-11-01,3
Kranji Reservoir,2020-01-24,3
Kranji Reservoir,2020-04-09,2
Kranji Reservoir,2020-04-17,2
Kranji Reservoir,2020-05-08,3
Kranji Reservoir,2020-07-03,92
Kranji Reservoir,2020-08-07,11
Kranji Reservoir,2020-09-18,6
Macritchie Reservoir,2016-06-20,11
Macritchie Reservoir,2016-06-30,26
Macritchie Reservoir,2016-07-04,19
Macritchie Reservoir,2016-07-12,29
Macritchie Reservoir,2016-07-18,12
Macritchie Reservoir,2016-07-26,9
Macritchie Reservoir,2016-08-01,13
Macritchie Reservoir,2016-08-10,5
Macritchie Reservoir,2016-09-13,3
Macritchie Reservoir,2016-09-19,2
Macritchie Reservoir,2019-05-22,3
Macritchie Reservoir,2019-05-27,5
Macritchie Reservoir,2019-06-03,3
Macritchie Reservoir,2019-06-10,8
Macritchie Reservoir,2019-06-19,8
Macritchie Reservoir,2019-06-26,3
Macritchie Reservoir,2019-07-02,4
Macritchie Reservoir,2019-07-08,7
Macritchie Reservoir,2019-07-16,8
Macritchie Reservoir,2019-10-04,4
Macritchie Reservoir,2019-10-11,3
Macritchie Reservoir,2019-10-18,2
Macritchie Reservoir,2020-09-18,3
Mandai,2013-07-08,-1
Mandai,2013-08-07,-1
Mandai,2013-08-13,-1
Mandai,2013-08-21,-1
Mandai,2013-09-06,-1
Mandai,2013-09-13,-1
Mandai,2013-10-30,-1
Mandai,2013-11-18,-1
Mandai,2014-12-05,2
Mandai,2015-03-27,3
Mandai,2015-03-30,3
Mandai,2015-04-02,2
Mandai,2015-04-06,2
Mandai,2015-04-10,1
Mandai,2015-04-13,1
Mandai,2015-09-04,2
Mandai,2015-09-07,1
Mandai,2015-09-10,1
Mandai,2015-12-14,2
Mandai,2019-07-16,2
Marina Barrage,2013-06-11,-1
Marina Barrage,2013-11-18,-1
Marina Barrage,2014-08-05,9
Marina Barrage,2014-12-19,2
Marina Barrage,2014-12-22,1
Marina Barrage,2014-12-26,1
Marina Barrage,2015-03-16,1
Marina Barrage,2015-03-20,2
Marina Barrage,2015-03-23,2
Marina Barrage,2015-03-27,2
Marina Barrage,2015-03-30,2
Marina Barrage,2015-04-02,2
Marina Barrage,2015-04-06,2
Marina Barrage,2015-08-17,2
Marina Barrage,2015-08-21,3
Marina Barrage,2015-08-25,2
Marina Barrage,2015-10-02,2
Marina Barrage,2015-10-05,2
Marina Barrage,2016-01-11,3
Marina Barrage,2016-02-23,4
Marina Barrage,2016-08-10,3
Marina Barrage,2016-08-16,1
Marina Barrage,2016-08-23,11
Marina Barrage,2016-08-29,6
Marina Barrage,2016-09-05,3
Marina Barrage,2016-09-13,3
Marina Barrage,2017-06-05,1
Marina Barrage,2019-06-10,2
Marina Barrage,2019-06-19,1
Marina Barrage,2019-12-13,2
Marina Barrage,2019-12-20,2
Marina Barrage,2020-06-05,2
Marina Barrage,2020-08-07,7
Marine Parade,2013-06-17,-1
Marine Parade,2013-06-24,-1
Marine Parade,2013-07-04,-4
Marine Parade,2013-07-08,-2
Marine Parade,2013-07-18,-1
Marine Parade,2013-08-21,-2
Marine Parade,2013-11-11,-1
Marine Parade,2013-11-18,-1
Marine Parade,2013-12-02,3
Marine Parade,2013-12-31,2
Marine Parade,2014-01-06,1
Marine Parade,2014-01-17,1
Marine Parade,2014-04-04,18
Marine Parade,2014-04-14,4
Marine Parade,2014-05-02,6
Marine Parade,2014-06-03,4
Marine Parade,2014-06-13,5
Marine Parade,2014-07-01,6
Marine Parade,2014-07-14,28
Marine Parade,2014-07-21,7
Marine Parade,2014-07-25,12
Marine Parade,2014-07-29,10
Marine Parade,2014-08-01,21
Marine Parade,2014-08-05,18
Marine Parade,2014-08-08,15
Marine Parade,2014-08-12,12
Marine Parade,2014-08-15,10
Marine Parade,2014-09-22,11
Marine Parade,2014-09-26,15
Marine Parade,2014-09-29,11
Marine Parade,2014-10-03,5
Marine Parade,2014-10-07,2
Marine Parade,2014-10-10,1
Marine Parade,2014-10-13,2
Marine Parade,2014-10-17,3
Marine Parade,2014-12-01,1
Marine Parade,2014-12-05,1
Marine Parade,2014-12-12,2
Marine Parade,2014-12-15,1
Marine Parade,2014-12-19,2
Marine Parade,2014-12-22,2
Marine Parade,2014-12-26,2
Marine Parade,2014-12-30,2
Marine Parade,2015-01-02,2
Marine Parade,2015-01-07,1
Marine Parade,2015-01-26,2
Marine Parade,2015-04-10,2
Marine Parade,2015-04-13,2
Marine Parade,2015-08-06,3
Marine Parade,2015-08-11,1
Marine Parade,2015-08-14,2
Marine Parade,2015-08-17,3
Marine Parade,2015-08-21,8
Marine Parade,2015-08-25,2
Marine Parade,2015-09-04,3
Marine Parade,2015-09-07,2
Marine Parade,2015-09-10,3
Marine Parade,2015-09-14,1
Marine Parade,2015-09-18,6
Marine Parade,2015-09-22,12
Marine Parade,2015-09-25,8
Marine Parade,2015-09-28,4
Marine Parade,2015-10-02,2
Marine Parade,2015-10-05,3
Marine Parade,2015-10-09,5
Marine Parade,2015-10-12,5
Marine Parade,2015-10-19,3
Marine Parade,2015-10-26,2
Marine Parade,2015-11-02,1
Marine Parade,2015-11-30,7
Marine Parade,2015-12-07,5
Marine Parade,2015-12-14,5
Marine Parade,2015-12-21,4
Marine Parade,2015-12-28,5
Marine Parade,2016-01-04,4
Marine Parade,2016-01-11,15
Marine Parade,2016-01-18,11
Marine Parade,2016-01-26,22
Marine Parade,2016-02-01,26
Marine Parade,2016-02-10,14
Marine Parade,2016-02-15,5
Marine Parade,2016-02-23,28
Marine Parade,2016-03-01,22
Marine Parade,2016-03-07,20
Marine Parade,2016-03-14,7
Marine Parade,2016-03-22,2
Marine Parade,2016-03-29,3
Marine Parade,2016-04-04,2
Marine Parade,2016-04-11,3
Marine Parade,2016-04-18,8
Marine Parade,2016-04-25,6
Marine Parade,2016-05-03,2
Marine Parade,2016-05-09,1
Marine Parade,2016-05-24,6
Marine Parade,2016-06-06,1
Marine Parade,2016-06-13,2
Marine Parade,2016-06-20,4
Marine Parade,2016-06-30,2
Marine Parade,2016-07-04,2
Marine Parade,2016-07-12,7
Marine Parade,2016-07-18,1
Marine Parade,2016-08-01,3
Marine Parade,2016-08-10,3
Marine Parade,2016-08-16,3
Marine Parade,2016-08-23,5
Marine Parade,2016-08-29,2
Marine Parade,2016-09-05,6
Marine Parade,2016-09-13,3
Marine Parade,2016-10-24,2
Marine Parade,2016-11-07,1
Marine Parade,2017-02-13,1
Marine Parade,2017-02-20,1
Marine Parade,2017-04-10,1
Marine Parade,2017-06-28,1
Marine Parade,2017-07-03,2
Marine Parade,2017-09-04,1
Marine Parade,2018-08-13,2
Marine Parade,2018-08-20,1
Marine Parade,2018-09-03,2
Marine Parade,2018-09-10,1
Marine Parade,2018-10-29,2
Marine Parade,2018-11-05,2
Marine Parade,2018-11-16,1
Marine Parade,2018-11-19,1
Marine Parade,2019-05-13,1
Marine Parade,2019-05-22,3
Marine Parade,2019-05-27,2
Marine Parade,2019-06-10,6
Marine Parade,2019-06-19,5
Marine Parade,2019-06-26,4
Marine Parade,2019-07-02,9
Marine Parade,2019-07-08,9
Marine Parade,2019-07-16,19
Marine Parade,2019-07-26,17
Marine Parade,2019-08-08,18
Marine Parade,2019-08-16,25
Marine Parade,2019-08-23,29
Marine Parade,2019-08-30,30
Marine Parade,2019-09-06,13
Marine Parade,2019-09-13,2
Marine Parade,2019-09-20,4
Marine Parade,2019-09-27,2
Marine Parade,2019-10-04,6
Marine Parade,2019-10-11,11
Marine Parade,2019-10-18,9
Marine Parade,2019-10-25,6
Marine Parade,2019-11-01,2
Marine Parade,2019-11-08,2
Marine Parade,2019-11-15,2
Marine Parade,2019-11-22,3
Marine Parade,2019-12-06,5
Marine Parade,2019-12-20,5
Marine Parade,2019-12-27,5
Marine Parade,2020-01-03,3
Marine Parade,2020-01-10,8
Marine Parade,2020-01-17,10
Marine Parade,2020-01-24,12
Marine Parade,2020-01-31,20
Marine Parade,2020-02-07,9
Marine Parade,2020-02-14,6
Marine Parade,2020-02-21,11
Marine Parade,2020-02-28,12
Marine Parade,2020-03-06,15
Marine Parade,2020-03-13,24
Marine Parade,2020-03-20,26
Marine Parade,2020-03-27,5
Marine Parade,2020-04-03,4
Marine Parade,2020-04-09,9
Marine Parade,2020-04-17,22
Marine Parade,2020-04-24,26
Marine Parade,2020-04-30,21
Marine Parade,2020-05-08,20
Marine Parade,2020-05-15,30
Marine Parade,2020-05-22,40
Marine Parade,2020-05-29,50
Marine Parade,2020-06-05,63
Marine Parade,2020-07-03,142
Marine Parade,2020-08-07,147
Marine Parade,2020-09-18,48
Marine Parade,2020-11-06,6
Newton,2013-05-23,-1
Newton,2013-05-27,-1
Newton,2013-07-04,-2
Newton,2013-07-08,-2
Newton,2013-07-18,-3
Newton,2013-07-26,-3
Newton,2013-08-30,-2
Newton,2013-09-06,-2
Newton,2013-09-13,-3
Newton,2013-10-30,-2
Newton,2013-11-04,-4
Newton,2013-11-11,-5
Newton,2013-11-18,-6
Newton,2013-11-25,22
Newton,2013-12-02,9
Newton,2013-12-09,19
Newton,2013-12-16,24
Newton,2013-12-24,18
Newton,2013-12-31,27
Newton,2014-01-06,27
Newton,2014-01-10,17
Newton,2014-01-17,12
Newton,2014-02-04,1
Newton,2014-02-14,4
Newton,2014-03-14,2
Newton,2014-06-13,4
Newton,2014-07-14,2
Newton,2014-07-21,3
Newton,2014-07-25,3
Newton,2014-07-29,3
Newton,2014-08-01,3
Newton,2014-08-05,3
Newton,2014-08-15,1
Newton,2014-09-26,2
Newton,2014-09-29,4
Newton,2014-10-03,4
Newton,2014-10-07,3
Newton,2014-10-10,5
Newton,2014-10-13,2
Newton,2014-10-17,2
Newton,2014-11-24,6
Newton,2014-11-28,5
Newton,2014-12-01,2
Newton,2014-12-05,6
Newton,2014-12-09,5
Newton,2014-12-12,6
Newton,2014-12-15,3
Newton,2014-12-19,7
Newton,2014-12-22,6
Newton,2014-12-26,2
Newton,2015-01-07,2
Newton,2015-01-09,2
Newton,2015-01-12,2
Newton,2015-01-19,2
Newton,2015-01-26,2
Newton,2015-02-02,1
Newton,2015-08-25,2
Newton,2015-08-28,2
Newton,2015-09-07,3
Newton,2015-09-10,2
Newton,2015-09-14,1
Newton,2015-09-18,2
Newton,2015-09-22,3
Newton,2015-09-25,3
Newton,2015-09-28,5
Newton,2015-10-02,2
Newton,2015-10-05,2
Newton,2015-10-09,4
Newton,2015-10-12,4
Newton,2015-10-19,5
Newton,2015-10-26,1
Newton,2015-11-02,4
Newton,2015-11-09,7
Newton,2015-11-16,4
Newton,2015-11-30,2
Newton,2015-12-07,2
Newton,2015-12-14,2
Newton,2015-12-28,2
Newton,2016-01-11,6
Newton,2016-01-18,8
Newton,2016-01-26,11
Newton,2016-02-01,11
Newton,2016-02-10,5
Newton,2016-02-15,2
Newton,2016-02-23,16
Newton,2016-03-01,18
Newton,2016-03-07,11
Newton,2016-03-14,12
Newton,2016-03-22,13
Newton,2016-03-29,7
Newton,2016-04-11,1
Newton,2016-04-18,2
Newton,2016-04-25,1
Newton,2016-05-03,1
Newton,2016-05-09,1
Newton,2016-05-24,2
Newton,2016-05-30,2
Newton,2016-06-06,4
Newton,2016-06-13,5
Newton,2016-06-20,6
Newton,2016-07-12,4
Newton,2016-07-18,1
Newton,2016-08-16,2
Newton,2016-08-23,1
Newton,2016-09-19,2
Newton,2016-09-26,2
Newton,2016-10-10,1
Newton,2016-11-07,2
Newton,2016-12-19,2
Newton,2016-12-27,2
Newton,2017-01-09,4
Newton,2017-01-16,4
Newton,2017-01-23,2
Newton,2017-01-31,1
Newton,2017-02-13,1
Newton,2017-02-20,1
Newton,2017-02-27,1
Newton,2017-03-07,3
Newton,2017-03-13,3
Newton,2017-10-16,2
Newton,2018-01-15,2
Newton,2018-01-22,3
Newton,2018-04-02,2
Newton,2018-04-16,2
Newton,2018-04-23,3
Newton,2018-04-30,1
Newton,2018-05-07,1
Newton,2018-06-04,2
Newton,2018-06-11,5
Newton,2018-06-18,5
Newton,2018-06-25,2
Newton,2018-07-09,1
Newton,2018-07-16,3
Newton,2018-07-23,1
Newton,2018-08-13,3
Newton,2018-08-27,4
Newton,2018-12-03,2
Newton,2018-12-10,1
Newton,2019-01-14,2
Newton,2019-01-21,1
Newton,2019-06-03,2
Newton,2019-06-10,3
Newton,2019-06-19,6
Newton,2019-07-02,4
Newton,2019-07-08,5
Newton,2019-07-16,12
Newton,2019-07-26,7
Newton,2019-08-08,8
Newton,2019-08-16,4
Newton,2019-08-23,6
Newton,2019-08-30,3
Newton,2019-09-06,6
Newton,2019-09-13,7
Newton,2019-09-20,3
Newton,2019-09-27,1
Newton,2019-11-01,2
Newton,2019-11-08,3
Newton,2019-11-15,2
Newton,2019-11-22,3
Newton,2019-12-06,2
Newton,2019-12-13,2
Newton,2019-12-20,2
Newton,2019-12-27,1
Newton,2020-01-03,4
Newton,2020-01-10,9
Newton,2020-01-17,10
Newton,2020-01-24,13
Newton,2020-01-31,17
Newton,2020-02-07,11
Newton,2020-02-14,6
Newton,2020-02-21,12
Newton,2020-02-28,18
Newton,2020-03-06,24
Newton,2020-03-13,19
Newton,2020-03-20,15
Newton,2020-03-27,12
Newton,2020-04-03,8
Newton,2020-04-09,4
Newton,2020-04-17,9
Newton,2020-04-24,10
Newton,2020-04-30,18
Newton,2020-05-08,8
Newton,2020-05-15,23
Newton,2020-05-22,25
Newton,2020-05-29,46
Newton,2020-06-05,57
Newton,2020-07-03,64
Newton,2020-08-07,100
Newton,2020-09-18,40
Newton,2020-11-06,9
Pasir Panjang,2013-06-24,-1
Pasir Panjang,2013-07-04,-1
Pasir Panjang,2013-07-08,-1
Pasir Panjang,2014-07-21,2
Pasir Panjang,2014-07-25,2
Pasir Panjang,2014-07-29,1
Pasir Panjang,2014-08-05,9
Pasir Panjang,2014-08-08,10
Pasir Panjang,2014-08-12,8
Pasir Panjang,2014-08-15,13
Pasir Panjang,2015-02-09,1
Pasir Panjang,2015-08-14,1
Pasir Panjang,2015-08-17,1
Pasir Panjang,2015-08-21,3
Pasir Panjang,2015-08-25,2
Pasir Panjang,2016-03-22,1
Pasir Panjang,2016-04-04,4
Pasir Panjang,2016-04-11,5
Pasir Panjang,2016-04-18,3
Pasir Panjang,2016-07-26,3
Pasir Panjang,2016-08-01,1
Pasir Panjang,2016-09-13,2
Pasir Panjang,2017-06-12,1
Pasir Panjang,2017-07-10,2
Pasir Panjang,2017-07-17,2
Pasir Panjang,2018-09-25,2
Pasir Panjang,2018-10-01,1
Pasir Panjang,2019-07-26,2
Pasir Panjang,2019-08-08,2
Pasir Panjang,2019-11-15,2
Pasir Panjang,2019-11-29,1
Pasir Panjang,2019-12-06,1
Pasir Panjang,2020-03-06,2
Pasir Panjang,2020-03-13,2
Pasir Panjang,2020-05-22,2
Pasir Panjang,2020-08-07,10
Pasir Ris (Central),2013-05-23,-1
Pasir Ris (Central),2013-05-27,-1
Pasir Ris (Central),2013-06-11,-4
Pasir Ris (Central),2013-06-17,-5
Pasir Ris (Central),2013-06-24,-3
Pasir Ris (Central),2013-07-04,-4
Pasir Ris (Central),2013-07-08,-9
Pasir Ris (Central),2013-07-18,-4
Pasir Ris (Central),2013-07-26,-4
Pasir Ris (Central),2013-08-07,-1
Pasir Ris (Central),2013-08-21,-4
Pasir Ris (Central),2013-08-30,-1
Pasir Ris (Central),2013-09-06,-1
Pasir Ris (Central),2013-09-13,-3
Pasir Ris (Central),2013-10-30,-4
Pasir Ris (Central),2013-11-04,-4
Pasir Ris (Central),2013-11-11,-6
Pasir Ris (Central),2013-11-18,-4
Pasir Ris (Central),2013-11-25,11
Pasir Ris (Central),2013-12-02,4
Pasir Ris (Central),2013-12-09,4
Pasir Ris (Central),2013-12-16,1
Pasir Ris (Central),2013-12-31,4
Pasir Ris (Central),2014-01-06,6
Pasir Ris (Central),2014-02-04,1
Pasir Ris (Central),2014-05-12,2
Pasir Ris (Central),2014-06-13,1
Pasir Ris (Central),2014-07-01,35
Pasir Ris (Central),2014-07-14,40
Pasir Ris (Central),2014-07-21,7
Pasir Ris (Central),2014-07-25,4
Pasir Ris (Central),2014-08-01,11
Pasir Ris (Central),2014-08-05,15
Pasir Ris (Central),2014-08-08,7
Pasir Ris (Central),2014-08-12,6
Pasir Ris (Central),2014-08-15,11
Pasir Ris (Central),2014-09-22,15
Pasir Ris (Central),2014-09-26,4
Pasir Ris (Central),2014-09-29,2
Pasir Ris (Central),2014-10-03,9
Pasir Ris (Central),2014-10-07,6
Pasir Ris (Central),2014-11-28,3
Pasir Ris (Central),2014-12-01,6
Pasir Ris (Central),2014-12-05,10
Pasir Ris (Central),2014-12-09,7
Pasir Ris (Central),2014-12-12,5
Pasir Ris (Central),2014-12-15,3
Pasir Ris (Central),2014-12-19,8
Pasir Ris (Central),2014-12-22,5
Pasir Ris (Central),2014-12-26,4
Pasir Ris (Central),2014-12-30,8
Pasir Ris (Central),2015-01-02,6
Pasir Ris (Central),2015-01-07,7
Pasir Ris (Central),2015-01-09,9
Pasir Ris (Central),2015-01-12,10
Pasir Ris (Central),2015-01-19,2
Pasir Ris (Central),2015-01-26,6
Pasir Ris (Central),2015-02-02,11
Pasir Ris (Central),2015-02-09,1
Pasir Ris (Central),2015-02-16,5
Pasir Ris (Central),2015-02-23,2
Pasir Ris (Central),2015-03-16,2
Pasir Ris (Central),2015-04-17,2
Pasir Ris (Central),2015-07-16,4
Pasir Ris (Central),2015-08-06,4
Pasir Ris (Central),2015-08-11,3
Pasir Ris (Central),2015-08-21,1
Pasir Ris (Central),2015-08-28,4
Pasir Ris (Central),2015-08-31,1
Pasir Ris (Central),2015-09-10,2
Pasir Ris (Central),2015-09-18,4
Pasir Ris (Central),2015-09-22,5
Pasir Ris (Central),2015-09-25,8
Pasir Ris (Central),2015-09-28,6
Pasir Ris (Central),2015-10-02,12
Pasir Ris (Central),2015-10-05,11
Pasir Ris (Central),2015-10-09,22
Pasir Ris (Central),2015-10-12,15
Pasir Ris (Central),2015-10-19,17
Pasir Ris (Central),2015-10-26,15
Pasir Ris (Central),2015-11-02,6
Pasir Ris (Central),2015-11-09,13
Pasir Ris (Central),2015-11-16,8
Pasir Ris (Central),2015-11-23,13
Pasir Ris (Central),2015-11-30,9
Pasir Ris (Central),2015-12-07,3
Pasir Ris (Central),2015-12-14,11
Pasir Ris (Central),2015-12-21,12
Pasir Ris (Central),2015-12-28,15
Pasir Ris (Central),2016-01-04,13
Pasir Ris (Central),2016-01-11,14
Pasir Ris (Central),2016-01-18,8
Pasir Ris (Central),2016-01-26,15
Pasir Ris (Central),2016-02-01,6
Pasir Ris (Central),2016-02-10,2
Pasir Ris (Central),2016-02-15,11
Pasir Ris (Central),2016-02-23,9
Pasir Ris (Central),2016-03-01,8
Pasir Ris (Central),2016-03-07,3
Pasir Ris (Central),2016-03-14,9
Pasir Ris (Central),2016-03-22,18
Pasir Ris (Central),2016-03-29,16
Pasir Ris (Central),2016-04-04,27
Pasir Ris (Central),2016-04-11,26
Pasir Ris (Central),2016-04-18,3
Pasir Ris (Central),2016-04-25,4
Pasir Ris (Central),2016-05-03,15
Pasir Ris (Central),2016-05-09,4
Pasir Ris (Central),2016-05-24,2
Pasir Ris (Central),2016-07-12,2
Pasir Ris (Central),2016-07-26,1
Pasir Ris (Central),2016-08-29,2
Pasir Ris (Central),2016-09-13,5
Pasir Ris (Central),2016-09-19,3
Pasir Ris (Central),2016-09-26,5
Pasir Ris (Central),2016-10-03,1
Pasir Ris (Central),2016-10-10,4
Pasir Ris (Central),2016-10-17,3
Pasir Ris (Central),2016-10-24,1
Pasir Ris (Central),2016-10-31,2
Pasir Ris (Central),2016-11-07,4
Pasir Ris (Central),2017-03-20,1
Pasir Ris (Central),2017-07-10,1
Pasir Ris (Central),2017-08-14,2
Pasir Ris (Central),2017-08-21,1
Pasir Ris (Central),2017-09-25,2
Pasir Ris (Central),2017-10-09,1
Pasir Ris (Central),2017-10-30,2
Pasir Ris (Central),2017-11-14,2
Pasir Ris (Central),2018-01-02,2
Pasir Ris (Central),2018-01-11,1
Pasir Ris (Central),2018-01-15,1
Pasir Ris (Central),2018-01-22,2
Pasir Ris (Central),2018-05-28,1
Pasir Ris (Central),2018-06-04,1
Pasir Ris (Central),2018-06-18,1
Pasir Ris (Central),2018-10-08,1
Pasir Ris (Central),2018-10-29,2
Pasir Ris (Central),2018-11-05,1
Pasir Ris (Central),2018-11-16,2
Pasir Ris (Central),2018-11-19,3
Pasir Ris (Central),2018-11-26,4
Pasir Ris (Central),2018-12-03,3
Pasir Ris (Central),2019-01-07,3
Pasir Ris (Central),2019-01-14,2
Pasir Ris (Central),2019-01-21,7
Pasir Ris (Central),2019-01-29,3
Pasir Ris (Central),2019-05-22,2
Pasir Ris (Central),2019-05-27,3
Pasir Ris (Central),2019-06-03,6
Pasir Ris (Central),2019-06-10,10
Pasir Ris (Central),2019-06-19,20
Pasir Ris (Central),2019-06-26,42
Pasir Ris (Central),2019-07-02,39
Pasir Ris (Central),2019-07-08,58
Pasir Ris (Central),2019-07-16,67
Pasir Ris (Central),2019-07-26,47
Pasir Ris (Central),2019-08-08,17
Pasir Ris (Central),2019-08-16,11
Pasir Ris (Central),2019-08-23,3
Pasir Ris (Central),2019-08-30,14
Pasir Ris (Central),2019-09-06,13
Pasir Ris (Central),2019-09-13,13
Pasir Ris (Central),2019-09-20,17
Pasir Ris (Central),2019-09-27,18
Pasir Ris (Central),2019-10-04,8
Pasir Ris (Central),2019-10-11,6
Pasir Ris (Central),2019-10-18,18
Pasir Ris (Central),2019-10-25,30
Pasir Ris (Central),2019-11-01,30
Pasir Ris (Central),2019-11-08,26
Pasir Ris (Central),2019-11-15,26
Pasir Ris (Central),2019-11-22,42
